DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
2019-04-07,21:00,QUEENS,11354,40.76189,-73.82967,"(40.76189, -73.82967)",37 AVENUE                       ,138 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4110605,Sedan,Sedan,,,
2019-04-07,21:00,QUEENS,11369,40.762657,-73.87326,"(40.762657, -73.87326)",ASTORIA BOULEVARD               ,96 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,4112142,Sedan,,,,
2019-04-07,21:00,BROOKLYN,11211,40.708782,-73.957695,"(40.708782, -73.957695)",,,168       MARCY AVENUE                  ,1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,,,,4110813,Station Wagon/Sport Utility Vehicle,Bike,,,
2019-04-07,21:05,BROOKLYN,11208,40.68419,-73.8703,"(40.68419, -73.8703)",FULTON STREET                   ,AUTUMN AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4110598,Pick-up Truck,,,,
2019-04-07,21:13,BROOKLYN,11228,40.614594,-74.0228,"(40.614594, -74.0228)",92 STREET                       ,7 AVENUE,,0,0,0,0,0,0,0,0,Brakes Defective,Unspecified,,,,4110503,Sedan,Taxi,,,
2019-04-07,21:20,BROOKLYN,11209,40.629955,-74.02542,"(40.629955, -74.02542)",,,7609      4 AVENUE                      ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4110547,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-04-07,21:20,QUEENS,11365,40.72801,-73.80962,"(40.72801, -73.80962)",,,159-13    72 AVENUE                     ,1,0,0,0,0,0,1,0,Illnes,Unspecified,,,,4111100,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-04-07,21:20,,,40.753677,-73.914474,"(40.753677, -73.914474)",48 STREET                       ,,,1,0,0,0,0,0,1,0,Driver Inexperience,,,,,4110764,Sedan,,,,
2019-04-07,21:25,,,40.75379,-73.91548,"(40.75379, -73.91548)",NORTHERN BOULEVARD              ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4110765,Sedan,,,,
2019-04-07,21:30,,,,,,BRONX RIVER PARKWAY RAMP        ,,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,4111685,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-04-07,21:37,,,40.695114,-73.911865,"(40.695114, -73.911865)",KNICKERBOCKER AVENUE            ,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4110585,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-04-07,21:40,QUEENS,11373,40.733536,-73.87035,"(40.733536, -73.87035)",WOODHAVEN BOULEVARD             ,QUEENS BOULEVARD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Passing or Lane Usage Improper,,,,4111074,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-04-07,21:41,BRONX,10472,40.826828,-73.87397,"(40.826828, -73.87397)",,,1121      MORRISON AVENUE               ,1,0,1,0,0,0,0,0,Driver Inexperience,Unspecified,,,,4111023,Station Wagon/Sport Utility Vehicle,Pick-up Truck,,,
2019-04-07,21:42,BROOKLYN,11212,40.65835,-73.90497,"(40.65835, -73.90497)",LOTT AVENUE                     ,WATKINS STREET,,4,0,0,0,0,0,4,0,Unspecified,,,,,4110597,Sedan,,,,
2019-04-07,21:43,QUEENS,11417,40.68424,-73.83808,"(40.68424, -73.83808)",103 AVENUE                      ,104 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4110914,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-04-07,21:45,BRONX,10462,40.83963,-73.863884,"(40.83963, -73.863884)",,,1569      WHITE PLAINS ROAD             ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4110555,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-04-07,22:00,,,40.82663,-73.87285,"(40.82663, -73.87285)",BRONX RIVER PARKWAY             ,,,0,0,0,0,0,0,0,0,View Obstructed/Limited,Following Too Closely,Following Too Closely,,,4111024,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Sedan,,
2019-04-07,22:00,BROOKLYN,11208,40.669655,-73.8614,"(40.669655, -73.8614)",,,2784      LINDEN BOULEVARD              ,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,4110601,Sedan,Sedan,,,
2019-04-07,22:00,QUEENS,11414,40.669876,-73.84741,"(40.669876, -73.84741)",SOUTH CONDUIT AVENUE            ,88 STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4110902,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-04-07,22:15,,,40.737785,-73.93496,"(40.737785, -73.93496)",BORDEN AVENUE                   ,VANDAM STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4110578,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-04-07,22:15,,,40.69979,-73.950096,"(40.69979, -73.950096)",FLUSHING AVENUE                 ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4110995,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-04-07,22:18,,,40.841084,-73.93184,"(40.841084, -73.93184)",HARLEM RIVER DRIVE              ,,,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Following Too Closely,,,,4110580,Sedan,Sedan,,,
2019-04-07,22:19,QUEENS,11434,,,,ROCKAWAY BOULEVARD              ,GUY R BREWER BOULEVARD,,0,0,0,0,0,0,0,0,Unsafe Speed,Unsafe Lane Changing,,,,4111033,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-04-07,22:25,,,40.703934,-73.959854,"(40.703934, -73.959854)",BROOKLYN QUEENS EXPRESSWAY      ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4110661,Sedan,Sedan,,,
2019-04-07,22:29,MANHATTAN,10013,40.723305,-74.00299,"(40.723305, -74.00299)",BROOME STREET                   ,WEST BROADWAY,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4111005,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-04-07,22:30,QUEENS,11356,40.783226,-73.84313,"(40.783226, -73.84313)",125 STREET                      ,18 AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4110604,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-04-07,22:35,MANHATTAN,10010,40.73952,-73.986855,"(40.73952, -73.986855)",EAST 22 STREET                  ,PARK AVENUE SOUTH,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Traffic Control Disregarded,,,,4111021,Taxi,Taxi,,,
2019-04-07,22:35,,,,,,PARSONS BOULEVARD               ,GRAND CENTRAL PARKWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4111159,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-04-07,22:36,MANHATTAN,10018,,,,12 AVENUE                       ,WEST 40 STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4110971,Sedan,Sedan,,,
2019-04-07,22:40,,,40.603874,-73.99544,"(40.603874, -73.99544)",85 STREET                       ,,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4110590,Sedan,Sedan,,,
2019-04-07,22:46,QUEENS,11101,40.739273,-73.933716,"(40.739273, -73.933716)",HUNTERS POINT AVENUE            ,32 PLACE,,1,0,0,0,0,0,1,0,Unsafe Speed,Unspecified,,,,4110579,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-04-07,22:52,BROOKLYN,11206,40.696686,-73.9378,"(40.696686, -73.9378)",MYRTLE AVENUE                   ,LEWIS AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4111881,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-04-07,23:00,BROOKLYN,11208,40.682156,-73.885254,"(40.682156, -73.885254)",,,58        ELTON STREET                  ,0,0,0,0,0,0,0,0,Unspecified,,,,,4110602,Sedan,,,,
2019-04-07,23:00,BROOKLYN,11235,40.576946,-73.968376,"(40.576946, -73.968376)",,,3049      OCEAN PARKWAY                 ,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,Unspecified,,,4110853,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,,
2019-04-07,23:03,BROOKLYN,11249,40.71138,-73.96645,"(40.71138, -73.96645)",WYTHE AVENUE                    ,SOUTH 6 STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4110685,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-04-07,23:20,BRONX,10451,40.8216,-73.91211,"(40.8216, -73.91211)",,,3103      3 AVENUE                      ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4110812,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-04-07,23:21,QUEENS,11103,,,,,,2540      steinway street               ,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Passing or Lane Usage Improper,,,,4110753,Sedan,COM,,,
2019-04-07,23:25,BROOKLYN,11210,40.631706,-73.94649,"(40.631706, -73.94649)",FLATBUSH AVENUE                 ,AVENUE H,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4110766,Sedan,Sedan,,,
2019-04-07,23:40,BROOKLYN,11205,40.694313,-73.97714,"(40.694313, -73.97714)",,,14        AUBURN PLACE                  ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4110607,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-04-07,23:40,MANHATTAN,10034,40.865795,-73.920006,"(40.865795, -73.920006)",WEST 207 STREET                 ,SHERMAN AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4111098,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-04-07,23:45,MANHATTAN,10011,40.73736,-73.99685,"(40.73736, -73.99685)",AVENUE OF THE AMERICAS          ,WEST 14 STREET,,0,0,0,0,0,0,0,0,Unsafe Speed,Failure to Yield Right-of-Way,,,,4111160,Taxi,Taxi,,,
2019-04-07,23:55,BRONX,10472,40.831287,-73.88173,"(40.831287, -73.88173)",EVERGREEN AVENUE                ,EAST 172 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4111025,Sedan,,,,
2019-04-07,23:57,BROOKLYN,11207,40.679153,-73.89011,"(40.679153, -73.89011)",,,90        SCHENCK AVENUE                ,0,0,0,0,0,0,0,0,Unspecified,,,,,4110603,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-04-07,2:00,QUEENS,11429,40.714417,-73.73958,"(40.714417, -73.73958)",,,217-63    HEMPSTEAD AVENUE              ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4110163,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-03-10,0:10,,,40.717033,-73.8221,"(40.717033, -73.8221)",GRAND CENTRAL PKWY              ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,4093775,Sedan,,,,
2019-04-07,2:00,,,40.809284,-73.92927,"(40.809284, -73.92927)",MAJOR DEEGAN EXPRESSWAY         ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4110775,Taxi,Station Wagon/Sport Utility Vehicle,,,
2019-04-07,2:04,MANHATTAN,10003,40.735348,-73.98992,"(40.735348, -73.98992)",EAST 15 STREET                  ,UNION SQUARE EAST,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4110479,Sedan,Sedan,,,
2019-04-07,2:10,STATEN ISLAND,10304,40.61208,-74.08527,"(40.61208, -74.08527)",MARY STREET                     ,TARGEE STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,,,,,4110635,Sedan,,,,
2019-04-07,2:15,BRONX,10456,40.83341,-73.91301,"(40.83341, -73.91301)",COLLEGE AVENUE                  ,EAST 168 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Passing or Lane Usage Improper,,,,4110891,Pick-up Truck,Sedan,,,
2019-04-07,2:20,,,40.864403,-73.923775,"(40.864403, -73.923775)",SHERMAN AVENUE                  ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4110464,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-04-07,2:28,,,40.832767,-73.82932,"(40.832767, -73.82932)",BRUCKNER BOULEVARD              ,REVERE AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4110634,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-04-07,2:30,BROOKLYN,11225,40.664692,-73.95722,"(40.664692, -73.95722)",,,1723      BEDFORD AVENUE                ,0,0,0,0,0,0,0,0,Other Vehicular,Reaction to Uninvolved Vehicle,,,,4110223,Sedan,Sedan,,,
2019-04-07,2:45,,,40.664494,-73.93431,"(40.664494, -73.93431)",MONTGOMERY STREET               ,,,1,0,0,0,0,0,1,0,Alcohol Involvement,Unspecified,Unspecified,,,4110947,Sedan,Sedan,Sedan,,
2019-04-07,2:50,,,40.691093,-73.72683,"(40.691093, -73.72683)",CROSS ISLAND PARKWAY            ,,,0,0,0,0,0,0,0,0,Other Vehicular,,,,,4109982,Sedan,,,,
2019-04-07,3:00,BRONX,10455,40.818146,-73.89929,"(40.818146, -73.89929)",LONGWOOD AVENUE                 ,DAWSON STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Passing or Lane Usage Improper,,,,4110320,Sedan,Sedan,,,
2019-04-07,3:00,MANHATTAN,10002,40.721443,-73.986725,"(40.721443, -73.986725)",,,167       ESSEX STREET                  ,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,4109983,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-04-07,3:00,MANHATTAN,10014,40.73999,-74.00312,"(40.73999, -74.00312)",,,310       WEST 14 STREET                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4110100,Sedan,Sedan,,,
2019-04-07,3:00,,,40.679325,-73.9193,"(40.679325, -73.9193)",HOWARD AVENUE                   ,,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4110427,Sedan,Sedan,,,
2019-04-07,3:06,BRONX,10457,40.844864,-73.892845,"(40.844864, -73.892845)",,,1899      BELMONT AVENUE                ,1,0,1,0,0,0,0,0,Backing Unsafely,,,,,4110076,Sedan,,,,
2019-04-07,3:15,,,40.73222,-74.00356,"(40.73222, -74.00356)",BLEECKER STREET                 ,,,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Unspecified,,,,4110051,Taxi,,,,
2019-04-07,3:25,MANHATTAN,10002,40.7196,-73.99034,"(40.7196, -73.99034)",,,117       ALLEN STREET                  ,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,4111115,Sedan,Sedan,,,
2019-04-07,3:30,BROOKLYN,11226,40.640915,-73.96344,"(40.640915, -73.96344)",,,390       EAST 16 STREET                ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4110227,Sedan,Sedan,,,
2019-04-07,3:45,BROOKLYN,11205,40.694363,-73.958,"(40.694363, -73.958)",FRANKLIN AVENUE                 ,MYRTLE AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,Unspecified,Unspecified,,4110986,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Sedan,
2019-04-07,3:45,MANHATTAN,10019,40.766285,-73.98186,"(40.766285, -73.98186)",WEST 57 STREET                  ,BROADWAY,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4110128,Taxi,Taxi,,,
2019-04-07,3:47,BROOKLYN,11206,40.69734,-73.9359,"(40.69734, -73.9359)",,,928       BROADWAY                      ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4112711,Sedan,Sedan,,,
2019-04-07,3:50,,,40.72224,-73.9863,"(40.72224, -73.9863)",EAST HOUSTON STREET             ,,,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Unspecified,,,,4110608,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-04-07,3:55,,,40.664333,-73.79119,"(40.664333, -73.79119)",NASSAU EXPRESSWAY               ,150 STREET,,3,0,0,0,0,0,3,0,Following Too Closely,Unspecified,Unspecified,,,4111064,Sedan,Sedan,Sedan,,
2019-04-07,4:00,,,40.66496,-73.82226,"(40.66496, -73.82226)",BELT PARKWAY                    ,,,0,0,0,0,0,0,0,0,Tinted Windows,Unspecified,,,,4110195,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-04-07,4:00,BROOKLYN,11237,40.70392,-73.91553,"(40.70392, -73.91553)",,,189       SAINT NICHOLAS AVENUE         ,1,0,0,0,0,0,1,0,Alcohol Involvement,Unspecified,Unspecified,,,4110495,Sedan,Station Wagon/Sport Utility Vehicle,Taxi,,
2019-04-06,22:17,BRONX,10470,40.9046,-73.852936,"(40.9046, -73.852936)",EAST 241 STREET                 ,CARPENTER AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,4110865,Sedan,,,,
2019-04-07,4:30,BRONX,10469,40.87514,-73.835434,"(40.87514, -73.835434)",,,3149      NEW ENGLAND THRUWAY           ,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,4110868,Sedan,Convertible,,,
2019-04-07,4:30,STATEN ISLAND,10301,40.641315,-74.07688,"(40.641315, -74.07688)",,,15        CENTRAL AVENUE                ,1,0,1,0,0,0,0,0,,,,,,4110898,,,,,
2019-04-07,4:31,BRONX,10451,,,,EAST 138 STREET                 ,EXTERIOR STREET,,0,0,0,0,0,0,0,0,Other Vehicular,,,,,4110973,Sedan,,,,
2019-04-07,4:50,BROOKLYN,11218,40.64412,-73.98907,"(40.64412, -73.98907)",37 STREET                       ,FORT HAMILTON PARKWAY,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4110744,Sedan,Sedan,,,
2019-04-07,5:00,,,40.704823,-73.92459,"(40.704823, -73.92459)",TROUTMAN STREET                 ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4110473,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-04-07,5:00,,,40.68892,-73.99915,"(40.68892, -73.99915)",BROOKLYN QUEENS EXPRESSWAY      ,,,2,0,0,0,0,0,2,0,Following Too Closely,Unspecified,,,,4110296,Sedan,Sedan,,,
2019-04-07,5:05,,,40.635452,-73.96713,"(40.635452, -73.96713)",DITMAS AVENUE                   ,,,0,0,0,0,0,0,0,0,Animals Action,Unspecified,,,,4110228,Station Wagon/Sport Utility Vehicle,Taxi,,,
2019-04-07,5:05,BRONX,10467,40.8825,-73.86199,"(40.8825, -73.86199)",,,739       EAST 218 STREET               ,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,4110866,Sedan,,,,
2019-04-07,5:08,QUEENS,11377,40.745632,-73.906425,"(40.745632, -73.906425)",58 STREET                       ,WOODSIDE AVENUE,,3,0,0,0,0,0,3,0,Traffic Control Disregarded,Unspecified,,,,4111656,Bus,Sedan,,,
2019-04-07,5:10,QUEENS,11421,40.687412,-73.851456,"(40.687412, -73.851456)",ATLANTIC AVENUE                 ,91 STREET,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,Unspecified,Unspecified,,4110712,Station Wagon/Sport Utility Vehicle,Sedan,Sedan,Sedan,
2019-04-07,5:15,,,40.8651,-73.92189,"(40.8651, -73.92189)",SHERMAN AVENUE                  ,,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Other Vehicular,,,,4111129,Sedan,Sedan,,,
2019-04-07,5:15,BROOKLYN,11238,40.67942,-73.96823,"(40.67942, -73.96823)",VANDERBILT AVENUE               ,BERGEN STREET,,4,0,0,0,0,0,4,0,Alcohol Involvement,Unspecified,Unspecified,,,4110246,Sedan,Station Wagon/Sport Utility Vehicle,Sedan,,
2019-04-07,5:21,BRONX,10459,40.821163,-73.89691,"(40.821163, -73.89691)",,,941       INTERVALE AVENUE              ,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,Unspecified,Unspecified,,4110940,Pick-up Truck,Station Wagon/Sport Utility Vehicle,Sedan,Sedan,
2019-04-07,5:24,BRONX,10467,40.87911,-73.86213,"(40.87911, -73.86213)",,,789       EAST 214 STREET               ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4110867,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-04-07,5:30,QUEENS,11103,40.758972,-73.91901,"(40.758972, -73.91901)",STEINWAY STREET                 ,BROADWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4110755,Station Wagon/Sport Utility Vehicle,Taxi,,,
2019-04-07,5:55,QUEENS,11432,40.71652,-73.774254,"(40.71652, -73.774254)",87 ROAD                         ,188 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Other Vehicular,,,,4110105,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-04-07,5:55,,,40.747627,-73.976746,"(40.747627, -73.976746)",EAST 37 STREET                  ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Driver Inattention/Distraction,,,,4110822,Sedan,Pick-up Truck,,,
2019-04-07,5:56,,,40.734882,-73.97484,"(40.734882, -73.97484)",FDR DRIVE                       ,,,1,0,0,0,0,0,1,0,Passenger Distraction,,,,,4111445,Taxi,,,,
2019-04-07,6:00,BROOKLYN,11219,40.627117,-74.00339,"(40.627117, -74.00339)",,,1201      65 STREET                     ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4110498,Sedan,Sedan,Pick-up Truck,,
2019-04-07,6:15,,,40.787506,-73.9383,"(40.787506, -73.9383)",FDR DRIVE                       ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,4110954,Sedan,,,,
2019-04-07,6:32,,,40.711056,-73.90997,"(40.711056, -73.90997)",GRANDVIEW AVENUE                ,,,0,0,0,0,0,0,0,0,Driver Inexperience,,,,,4109995,Station Wagon/Sport Utility Vehicle,,,,
2019-04-07,6:37,,,40.66518,-73.83175,"(40.66518, -73.83175)",SOUTH CONDUIT AVENUE            ,NASSAU EXPRESSWAY,,1,1,0,0,0,0,1,1,Driver Inattention/Distraction,,,,,4110138,Station Wagon/Sport Utility Vehicle,,,,
2019-04-07,7:00,,,40.761597,-73.9246,"(40.761597, -73.9246)",32 STREET                       ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4112053,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,
2019-04-07,7:10,BRONX,10462,40.846127,-73.86728,"(40.846127, -73.86728)",,,1847      VICTOR STREET                 ,0,0,0,0,0,0,0,0,Fell Asleep,Unspecified,,,,4110109,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-04-06,7:00,BROOKLYN,11208,40.658665,-73.87566,"(40.658665, -73.87566)",,,1010      ELTON STREET                  ,0,0,0,0,0,0,0,0,Unspecified,,,,,4110281,Sedan,,,,
2019-04-07,7:11,,,40.7393,-73.89072,"(40.7393, -73.89072)",QUEENS BOULEVARD                ,73 STREET,,1,0,0,0,0,0,1,0,Unsafe Lane Changing,Unspecified,,,,4110074,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-04-07,7:30,BROOKLYN,11226,40.644657,-73.95664,"(40.644657, -73.95664)",EAST 22 STREET                  ,BEVERLEY ROAD,,0,0,0,0,0,0,0,0,Unspecified,,,,,4110229,Pick-up Truck,,,,
2019-04-07,7:40,BROOKLYN,11234,40.613194,-73.92631,"(40.613194, -73.92631)",FLATBUSH AVENUE                 ,UTICA AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4110063,Taxi,Sedan,,,
2019-04-07,7:45,BROOKLYN,11232,40.655186,-73.99985,"(40.655186, -73.99985)",32 STREET                       ,5 AVENUE,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4110087,Station Wagon/Sport Utility Vehicle,,,,
2019-04-07,8:00,BRONX,10451,,,,EAST 138 STREET                 ,EXTERIOR STREET,,0,0,0,0,0,0,0,0,Brakes Defective,Unspecified,,,,4110782,Taxi,Sedan,,,
2019-04-07,8:00,BRONX,10459,40.821278,-73.89688,"(40.821278, -73.89688)",,,944A      INTERVALE AVENUE              ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4110331,Sedan,,,,
2019-04-07,8:00,BRONX,10474,40.816864,-73.882744,"(40.816864, -73.882744)",,,772       EDGEWATER ROAD                ,0,0,0,0,0,0,0,0,Unspecified,,,,,4110941,Tractor Truck Diesel,,,,
2019-04-07,8:00,BROOKLYN,11230,40.6337,-73.96719,"(40.6337, -73.96719)",CONEY ISLAND AVENUE             ,NEWKIRK AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4110058,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-04-07,8:00,STATEN ISLAND,10312,40.54915,-74.16435,"(40.54915, -74.16435)",,,420       GETZ AVENUE                   ,0,0,0,0,0,0,0,0,,,,,,4110659,,,,,
2019-04-07,8:10,MANHATTAN,10036,40.759624,-73.99548,"(40.759624, -73.99548)",10 AVENUE                       ,WEST 42 STREET,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,4110079,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-04-07,8:12,QUEENS,11101,40.739674,-73.934586,"(40.739674, -73.934586)",VANDAM STREET                   ,HUNTERS POINT AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4110075,Livestock Rack,Station Wagon/Sport Utility Vehicle,,,
2019-04-07,8:20,QUEENS,11357,40.78689,-73.80788,"(40.78689, -73.80788)",,,153-25    CROSS ISLAND PARKWAY          ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4109998,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
